,DATE,CPIANN
766,2010-11-01,0.03451432214581724
767,2010-12-01,0.03062066838419393
768,2011-01-01,0.030087663379855058
769,2011-02-01,0.028981784423473902
770,2011-03-01,0.025828752813321
771,2011-04-01,0.02273163374134856
772,2011-05-01,0.017379429374660738
773,2011-06-01,0.016538704482976386
774,2011-07-01,0.014175114798464887
775,2011-08-01,0.016859349154821242
776,2011-09-01,0.019497168982819623
777,2011-10-01,0.021556780595369373
778,2011-11-01,0.017960197033926213
779,2011-12-01,0.017595049796895516
780,2012-01-01,0.016840617620982913
781,2012-02-01,0.02018140490257481
782,2012-03-01,0.01518747241124626
783,2012-04-01,0.011388080475768631
784,2012-05-01,0.013903888279197103
785,2012-06-01,0.017157935271568815
786,2012-07-01,0.018854718054158108
787,2012-08-01,0.015388094886002759
788,2012-09-01,0.010947341081748047
789,2012-10-01,0.008767991434911396
790,2012-11-01,0.012328701961954427
791,2012-12-01,0.015128383667573405
792,2013-01-01,0.015577587955749157
793,2013-02-01,0.011204746347724857
794,2013-03-01,0.01612694913940805
795,2013-04-01,0.020151253036061693
796,2013-05-01,0.021669476870798194
797,2013-06-01,0.02058981694594421
798,2013-07-01,0.019742378703306074
799,2013-08-01,0.017150983482969034
800,2013-09-01,0.01684050971123211
801,2013-10-01,0.01609541702151332
802,2013-11-01,0.012315249893208072
803,2013-12-01,0.006531213919623104
804,2014-01-01,-0.00229930978205432
805,2014-02-01,-0.0008703146293520363
806,2014-03-01,-0.00022031284423878735
807,2014-04-01,-0.001040309893939057
808,2014-05-01,0.0003503321824428638
809,2014-06-01,0.0017957180975505568
810,2014-07-01,0.0022568611104093568
811,2014-08-01,0.002413037985344812
812,2014-09-01,8.84296163417366e-05
813,2014-10-01,0.0012761656067051227
814,2014-11-01,0.004363182169185097
815,2014-12-01,0.00638724751536489
816,2015-01-01,0.012375025026943784
817,2015-02-01,0.008472775790126707
818,2015-03-01,0.008916160965521974
819,2015-04-01,0.011726257503534733
820,2015-05-01,0.010784764621246253
821,2015-06-01,0.010792865347959445
822,2015-07-01,0.00868363343051836
823,2015-08-01,0.010553158595656907
824,2015-09-01,0.015486446201652213
825,2015-10-01,0.01685924966243647
826,2015-11-01,0.016843334719788983
827,2015-12-01,0.020507989115119824
828,2016-01-01,0.02510393348257119
829,2016-02-01,0.02810361681329418
830,2016-03-01,0.024411962365591327
831,2016-04-01,0.02176223471915387
832,2016-05-01,0.018563431667619826
833,2016-06-01,0.01640565809959122
834,2016-07-01,0.01725107350656597
835,2016-08-01,0.01928121557296974
836,2016-09-01,0.021805652303711873
837,2016-10-01,0.020207577531324808
838,2016-11-01,0.021724938642955636
839,2016-12-01,0.021299307195522556
840,2017-01-01,0.02151318868063942
841,2017-02-01,0.022634689310918568
842,2017-03-01,0.02330949764649928
843,2017-04-01,0.024709963021052984
844,2017-05-01,0.02781921607842499
845,2017-06-01,0.02807550693594029
846,2017-07-01,0.028541247855619213
847,2017-08-01,0.026429238568742606
848,2017-09-01,0.023320551058088283
849,2017-10-01,0.024920324702180575
850,2017-11-01,0.02147328577667784
851,2017-12-01,0.020023809043401015
852,2018-01-01,0.01550677291156832
853,2018-02-01,0.015200638001995786
854,2018-03-01,0.018531355052749252
855,2018-04-01,0.019917914533603524
856,2018-05-01,0.017935181345497427
857,2018-06-01,0.016496824928889528
858,2018-07-01,0.017797574975916962
859,2018-08-01,0.01746780416668328
860,2018-09-01,0.017166173636500765
861,2018-10-01,0.017691832956182003
862,2018-11-01,0.020622025859679975
863,2018-12-01,0.023139887722685278
864,2019-01-01,0.025004154828702302
865,2019-02-01,0.023393151798896217
866,2019-03-01,0.01542867483340031
867,2019-04-01,0.00345204556229932
868,2019-05-01,0.0022640918171491363
869,2019-06-01,0.007160241261331163
870,2019-07-01,0.010141384907210112
871,2019-08-01,0.01309073299512993
872,2019-09-01,0.013714811450580957
873,2019-10-01,0.011825348696179397
874,2019-11-01,0.011675581742648421
875,2019-12-01,0.013220373062765025
876,2020-01-01,0.013947814404891965
877,2020-02-01,0.016933592544590457
878,2020-03-01,0.026305186654476
879,2020-04-01,0.04130546834731281
880,2020-05-01,0.04915034314568458
881,2020-06-01,0.05281610671398456
882,2020-07-01,0.052215055095672064
883,2020-08-01,0.05188291938275556
884,2020-09-01,0.05383630287391031
885,2020-10-01,0.062377538553744685
886,2020-11-01,0.06862387994463476
887,2020-12-01,0.0719445875550975
888,2021-01-01,0.07595278888254337
889,2021-02-01,0.07954847176810641
890,2021-03-01,0.08515216258861363
891,2021-04-01,0.08227772152848079
892,2021-05-01,0.08502331957503224
893,2021-06-01,0.08932986890105293
894,2021-07-01,0.08413182025581009
895,2021-08-01,0.08227361014402458
896,2021-09-01,0.08214853956529977
897,2021-10-01,0.07762492676893713
898,2021-11-01,0.07135348084575062
899,2021-12-01,0.06444940492084009
900,2022-01-01,0.06347156217821016
901,2022-02-01,0.05986437581251541
902,2022-03-01,0.049869204652974945
903,2022-04-01,0.0495719151383697
904,2022-05-01,0.04128843539283413
905,2022-06-01,0.03092003474389946
906,2022-07-01,0.03299075444289079
